Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown
48,1,2,2,0,36,1,3,2,8.576023087468126,904,8.27775991910016,0.5240374517058866,7.301639236129084,25,0.37626318919485496,0.18945790418303343,True,False,False,False,False,True,False,False
43,1,4,0,1,39,5,1,2,8.718009330846357,2517,8.187299270155147,0.4898062565419153,7.108244139731541,16,1.1631508098056809,0.3450071390710503,True,False,False,False,False,True,False,False
35,1,1,2,1,18,2,1,2,8.834846414772146,1408,8.588552231968904,0.2864006899485503,6.664206928096011,27,0.4967247516459211,0.19219867002822083,True,False,False,False,False,True,True,False
48,1,2,-1,1,40,2,3,2,9.787683806792485,0,9.787683806792485,0.5596157879354227,9.033603193476129,106,0.4737466155245698,0.0,False,False,False,True,False,False,True,False
52,1,2,3,3,36,4,3,2,7.96102146588337,1882,6.892641641172089,0.5894519442211802,8.486940148245216,84,0.6021277821727767,0.5050087384444258,True,False,False,False,False,True,False,False
51,0,3,2,-1,36,6,2,2,7.5688956634069955,0,7.5688956634069955,0.5335651107354802,8.312135107648412,72,0.5630384952129249,0.0,True,False,False,False,False,True,False,False
55,0,3,2,0,44,4,3,3,7.575137756331518,0,7.575137756331518,0.5971310236142471,7.806830074372873,45,0.2976830634013958,0.0,True,False,False,False,False,False,True,True
33,0,1,3,-1,20,3,2,4,8.2409125416889,1625,7.681560362559537,0.4811908186362998,7.543802867501509,39,0.4855078157817008,0.3569748989477304,True,False,False,False,False,True,False,False
51,0,2,0,-1,36,3,2,2,7.527793987721444,1071,6.669498089857879,0.4768551041948373,8.386856689688234,66,0.4285303810391606,0.4548899914356874,True,False,False,False,False,False,True,False
51,1,3,-1,3,45,5,2,2,9.967822928041022,0,9.967822928041022,0.5782973388810033,8.249575150000199,76,0.6673164205254237,0.0,True,False,False,False,False,False,False,True
37,0,2,0,-1,27,6,1,3,8.026823576217629,2517,6.300785794663244,0.5927742064131581,8.52377150677636,89,0.4811908186362998,0.5999347988377666,True,False,False,False,False,False,True,False
38,1,2,0,2,33,1,3,3,10.354774570195266,2089,10.282108993873315,0.5459321168115504,7.090476041120526,27,0.2235218055965551,0.06646332420186103,True,False,False,False,False,True,True,False
45,1,4,3,3,33,3,5,3,10.356440389711649,1202,10.317482841647667,0.514618422004687,8.343553835005117,66,0.4762341789963715,0.0372957847436969,True,False,False,False,False,False,True,False
45,0,4,0,-1,36,6,1,4,7.62657020629066,0,7.62657020629066,0.6876319998718351,8.37930948405285,87,0.6815805441884798,0.0,True,False,False,False,False,True,False,False
34,1,4,-1,4,36,6,3,2,10.44920723527944,2517,10.373491181781864,0.6805683983530852,7.585788821732034,46,0.8329091229351039,0.0704584636485613,True,False,False,False,False,False,True,False
56,1,2,1,1,36,5,2,3,8.100464891029363,2002,7.165493475060845,0.4693784338518171,7.083387847625295,34,0.4350239103497087,0.4749911707567746,True,False,False,False,False,True,False,False
35,1,3,5,3,30,5,3,4,9.517163087955348,1528,9.397898195565384,0.5469646703818639,7.6676260915849905,52,0.3960879462955674,0.1061601958283907,True,False,False,False,False,True,False,False
44,0,4,3,0,30,3,3,4,8.133407813656016,0,8.133407813656016,0.4272354539542885,7.43479607644481,40,0.4345745486861969,0.0,True,False,False,False,False,True,True,False
43,1,3,1,2,37,1,3,2,9.365477701120566,0,9.365477701120566,0.5961556892662903,8.007748773161458,42,0.3459290042770542,0.0,True,False,False,False,False,True,True,False
37,1,3,1,4,36,3,2,2,8.904086913938967,0,8.904086913938967,0.46373401623214,7.654443226470112,44,0.4517123592734841,0.0,True,False,False,False,False,False,True,False
53,0,1,3,0,46,5,4,2,7.9783077785592935,1161,7.403157320269382,0.48363365517351065,7.500525441249179,42,0.4927020017755823,0.35057376298586573,True,False,False,False,False,True,True,False
33,1,2,2,2,17,3,1,3,10.251744412502227,0,10.251744412502227,0.7069214989865592,9.142932612429847,73,0.5504733544866686,0.0,True,True,False,False,False,True,False,False
39,1,2,1,2,28,6,3,3,9.243001154215731,957,9.14580185083861,0.5300398426897949,8.215006432761575,81,0.5025918188388871,0.0889262091944014,True,False,False,False,False,False,True,False
39,1,4,3,3,30,5,2,2,9.771326648933789,0,9.771326648933789,0.3534698129897839,7.5883236773352225,54,0.5235443961737654,0.0,True,False,False,False,False,True,False,False
26,1,0,0,0,16,5,3,2,8.263074835802596,0,8.263074835802596,0.5726730270920709,7.813591552952433,33,0.6059539688575679,0.0,True,False,False,False,False,False,True,False
45,0,3,-1,-1,33,4,3,1,7.916078096302786,1786,6.86171134048073,0.4681268692328754,8.372860820526318,70,0.847154993039293,0.5019866750987864,True,False,False,False,False,True,False,False
59,0,0,0,-1,36,4,1,2,7.271912163268625,0,7.271912163268625,0.4836599556932211,8.332308352219117,62,0.4898062565419153,0.0,True,False,False,False,False,True,False,False
42,0,3,3,1,34,1,2,1,7.332369205929062,820,6.563855526532128,0.6460555730260947,8.558910784768106,88,0.6059539688575679,0.4298324645564587,True,False,False,False,False,False,True,False
41,0,2,4,0,36,2,3,4,7.792368460529598,0,7.792368460529598,0.5202689216222701,8.05963317776059,50,0.526826364661496,0.0,True,False,False,False,False,False,True,False
54,0,0,0,-1,44,6,3,1,7.988203597022576,2206,6.606650186198215,0.6846108495376589,7.315883504509785,35,0.6108519378331152,0.559044196036465,True,False,False,False,False,True,False,False
36,0,4,-1,1,31,5,2,3,7.831220214604293,1336,7.074963197966044,0.5624688569178291,8.558718938244736,83,0.5900064216404319,0.4259211166755468,True,False,False,False,False,True,False,False
51,1,0,2,4,35,5,1,2,10.44920723527944,2332,10.379255784486716,0.5877866649021191,8.431199478249262,82,0.5567545556543906,0.0657877405380031,False,False,False,True,False,True,False,False
27,1,0,0,1,17,5,1,2,8.436200032206706,0,8.436200032206706,0.5844477636366044,7.732369222284388,49,0.3364722366212129,0.0,True,False,False,False,False,False,True,False
48,0,3,3,0,32,5,2,3,9.51046926187044,0,9.51046926187044,0.3463162927835088,7.187875818954146,25,0.27553078053475166,0.0,True,False,False,True,False,True,False,False
47,1,3,2,3,36,2,2,2,8.09171568673251,2517,6.5424616083189875,0.42729556203637287,7.755197683801875,50,0.3621823862806615,0.5725878679766992,True,False,False,False,False,True,False,False
33,1,3,1,1,23,1,2,3,8.762958920766726,1429,8.509967146324497,0.5199835615507563,8.311398278436641,66,0.5521594872589679,0.2021241840901343,True,False,False,False,False,True,False,False
44,0,4,2,-1,37,3,2,2,9.286467732363734,1930,9.089414904047302,0.5596157879354227,6.959398512133975,16,0.8268035653726189,0.1646666215552339,False,False,False,True,False,True,False,False
42,0,2,2,0,27,5,2,2,7.790026190206087,0,7.790026190206087,0.6135870880120144,8.00471706172576,49,0.48931275085478326,0.0,True,False,False,False,False,False,True,False
44,1,2,5,2,36,5,1,2,8.933004591578547,2480,8.53660358493606,0.3611648492115845,7.251344983372214,35,0.1544363533044189,0.2829207553500704,True,False,False,False,False,False,True,False
41,0,2,1,3,32,2,2,1,10.332348908364155,0,10.332348908364155,0.5913249275707689,8.504255804982796,57,0.42607812467170453,0.0,True,False,False,True,False,True,True,False
63,1,0,1,2,36,6,2,3,7.850882664809852,0,7.850882664809852,0.9692626166402608,7.783224016336037,43,0.6703901934373291,0.0,True,False,False,False,False,True,False,False
30,0,0,2,1,23,5,2,2,8.343142954969442,0,8.343142954969442,0.608042124074538,9.003280946280752,77,0.4343812568553097,0.0,True,False,False,False,False,False,True,False
51,0,4,0,-1,32,2,2,3,7.762596048540069,1272,6.983789965258135,0.6275414234619514,8.444192298531748,86,0.647626665258136,0.4324315563379786,True,False,False,False,False,True,False,False
59,0,1,3,-1,39,5,3,2,8.39049553837028,2272,7.665284718471351,0.5927742064131581,9.662052731249666,93,0.543486406005539,0.4160752872201799,True,False,False,False,False,False,True,False
49,0,3,0,-1,44,4,2,4,7.344072850573066,0,7.344072850573066,0.583890194622996,8.411165786770708,83,0.506817602368452,0.0,True,False,False,False,False,False,True,False
47,0,3,0,-1,38,4,2,3,7.271912163268625,0,7.271912163268625,0.6936470556015963,8.163940954755008,64,0.632335041163188,0.0,True,False,False,False,False,False,True,False
48,0,1,4,-1,39,2,3,3,8.118793912979715,2517,6.7134088562528,0.5749705467893266,7.913312995063636,46,0.628976164698597,0.5600626616756637,True,False,False,False,False,True,False,True
54,1,3,3,1,45,3,3,2,8.43964605534783,0,8.43964605534783,0.5530082403957093,8.476589367293393,52,0.6134086084355795,0.0,True,False,False,False,False,False,True,False
43,1,4,2,1,32,6,3,3,8.383433201236713,0,8.383433201236713,0.4842762885324541,7.7823903355874595,46,0.3947411447451887,0.0,True,False,False,False,False,True,False,False
46,0,3,0,-1,41,2,3,3,8.19731119781824,0,8.19731119781824,0.47007765473308377,7.726709327064688,43,0.433217474651585,0.0,True,False,False,False,False,False,False,True
53,0,2,-1,1,47,1,2,3,7.438383530044307,0,7.438383530044307,0.4712528486461674,7.83241092718792,49,0.4259211166755468,0.0,True,False,False,False,False,False,True,False
39,1,2,2,2,22,1,2,2,9.456516501238655,0,9.456516501238655,0.6399524543059452,9.011255148762737,84,0.7104803857937864,0.0,True,False,False,False,False,True,True,False
43,1,3,3,1,39,5,3,5,9.049467146388098,1042,8.918917979908679,0.5318040301511824,7.60887062919126,37,0.5199835615507563,0.1151128071005044,True,False,False,False,False,False,True,False
48,0,3,-1,-1,43,5,4,2,7.334981878871814,1183,5.857933154483459,0.4805725805949697,8.38022733634308,78,0.6189622823705687,0.5721088521828892,True,False,False,False,False,False,True,False
53,1,3,3,4,46,1,2,2,9.523032079931992,0,9.523032079931992,0.5982868995359851,8.47907586930311,81,0.5025918188388871,0.0,True,False,False,False,False,True,False,False
56,1,2,0,2,45,4,3,2,9.4005432004292,0,9.4005432004292,0.6380104046454158,6.644354476464851,24,0.4457276590018023,0.0,True,False,False,False,False,True,False,False
31,0,0,3,-1,36,5,3,3,8.850698842475941,0,8.850698842475941,0.5961487701710517,8.9485958306981,66,0.669440516843196,0.0,True,False,False,False,False,False,True,False
36,0,1,2,1,36,5,3,1,7.6199477530684705,661,7.218206106029629,0.6382560536844494,8.064408408748408,52,0.5877292233906405,0.2846116968559307,True,False,False,False,False,True,True,False
38,1,3,0,4,33,5,3,4,10.333547707499672,1168,10.294819929067236,0.5025918188388871,7.326465613840322,43,0.5423242908253617,0.0372957847436969,True,False,False,False,False,True,False,False
43,0,3,3,-1,36,1,3,3,8.933927891782632,1834,8.657129031713755,0.5977369957552872,8.473032295630468,65,0.511025603768657,0.216722983511287,True,False,False,False,False,False,True,False
56,0,1,3,-1,50,4,1,4,8.213110697596676,606,8.03365842788615,0.4510756193602165,9.58857130713058,120,0.5827741230785747,0.151862349309246,True,False,False,False,False,False,True,False
49,1,4,-1,2,36,1,2,2,8.722580021141189,1585,8.423980809694058,0.5382462193419829,8.975503722070927,80,0.490418813988328,0.2295231582782488,True,False,False,False,False,True,False,False
51,0,2,0,-1,45,3,6,1,8.086717920303906,0,8.086717920303906,0.4706284340145776,8.46653127661401,84,0.5596157879354227,0.0,True,False,False,False,False,False,True,False
49,1,1,1,4,44,6,2,3,7.271912163268625,1058,5.943586466863518,0.4446858212614457,8.32117830749028,72,0.5877866649021191,0.5515836162381584,True,False,False,False,False,False,True,False
48,0,5,0,0,36,4,2,3,8.941937914256359,931,8.812099108957337,0.6386909947638866,8.520587424484253,73,0.4836599556932211,0.1151128071005044,True,False,False,False,False,False,True,False
63,1,0,5,1,49,5,4,3,8.683724062303869,726,8.55256033525353,0.6151856390902335,8.289790583181643,65,0.6189622823705687,0.1160036757563061,True,False,False,False,False,False,True,False
41,1,3,1,3,28,1,3,3,9.718843300372528,2118,9.582593345878234,0.4631048875545789,8.98682175033189,99,0.4681268692328754,0.1195592350576392,True,False,False,False,True,False,False,False
49,1,4,0,2,43,3,3,3,7.722617567606087,0,7.722617567606087,0.45075413451067525,7.726253141888389,38,0.29100032298711015,0.0,True,False,False,False,False,True,False,True
51,0,4,3,-1,36,4,3,1,7.833203948641057,1898,6.437751649736401,0.5152159720672835,8.3243363327069,67,0.5670169034157331,0.5613286059390975,True,False,False,False,False,False,True,False
44,1,3,1,3,36,1,3,2,9.297343415597757,0,9.297343415597757,0.6846108495376589,8.493719835230594,42,0.4054651081081644,0.0,True,False,False,False,False,True,False,False
32,0,1,1,3,20,1,1,4,10.3029059765317,0,10.3029059765317,0.6818538085847095,9.142178117065669,72,0.47458636159860096,0.0,True,True,False,False,False,True,True,False
55,1,3,3,3,35,4,1,1,9.57068876655396,0,9.57068876655396,0.5366318097252344,6.784113744897801,27,0.4491302705027134,0.0,True,False,False,False,False,True,True,False
49,1,3,-1,1,44,2,2,4,9.93538543335023,0,9.93538543335023,0.49305815763829325,7.540512944662293,38,0.30110079162898457,0.0,True,False,False,False,False,True,False,False
48,0,3,-1,-1,38,6,1,3,8.17244681834278,1444,7.648739788956242,0.5092243423990169,8.134760782418645,69,0.520577915208669,0.3421702577358506,True,False,False,False,False,True,False,False
40,0,3,0,2,34,1,3,4,9.358407775339728,0,9.358407775339728,0.3264103449917778,7.595875437684778,39,0.35068266325756686,0.0,True,False,False,False,False,True,False,True
48,1,3,3,3,37,5,2,1,10.44920723527944,1416,10.40731877238916,0.3994470357826014,8.300776960851454,65,0.4134332777573413,0.0401817896328317,True,False,False,False,False,True,False,False
44,0,2,4,-1,36,6,3,2,9.266815218904162,1023,9.165133779138104,0.645531326618282,8.459987717645458,81,0.5877866649021191,0.0925791812930931,False,False,False,True,False,True,False,False
43,1,1,0,1,33,2,2,3,7.696542764613605,0,7.696542764613605,0.27696079871530255,7.197524440175736,30,0.161048217963891,0.0,True,False,False,False,False,True,True,False
47,1,3,2,3,32,5,2,3,10.09937299072088,0,10.09937299072088,0.3858621604062187,7.349305439219438,40,0.284136697496017,0.0,True,False,False,False,True,True,False,False
39,0,2,1,-1,32,5,3,1,8.034955024502159,2213,6.773080375655535,0.5276827408324135,8.452121194672523,81,0.5877866649021191,0.5405785819153385,True,False,False,False,False,True,False,False
56,1,1,3,2,36,3,2,3,9.624104282899042,1974,9.484253080341963,0.6021277821727767,7.523481312573497,44,0.4517123592734841,0.1231021971339834,True,False,False,False,False,True,False,False
48,1,4,1,2,30,6,3,3,9.71571114505921,0,9.71571114505921,0.5653138090500605,8.289790583181643,77,0.6302073807860712,0.0,True,False,False,False,False,True,False,False
47,0,4,4,1,36,6,3,3,7.9714309977693505,0,7.9714309977693505,0.6734545472142092,8.511376306094673,85,0.6360475885193725,0.0,True,False,False,False,False,False,True,False
43,0,2,0,-1,31,6,3,3,7.635303886259415,839,7.115582126184454,0.6538864666066427,8.323122887587735,70,0.5347374438123035,0.3407487933884732,True,False,False,False,False,True,False,False
29,0,1,-1,-1,36,3,2,4,7.830822995135316,2312,5.3230099791384085,0.4855078157817008,7.7501841622578365,36,0.4054651081081644,0.6518042170255629,True,False,False,False,False,False,True,False
53,0,3,-1,-1,35,6,3,1,9.18881025342582,0,9.18881025342582,0.5312163134137248,6.710523109452428,25,0.4459670514174942,0.0,True,False,False,False,False,False,True,False
40,0,5,3,-1,36,2,2,3,8.414717399827001,1172,8.114025442356757,0.5341514490694873,9.576024610072505,98,0.596085467716814,0.2311117209633866,True,False,False,False,False,False,False,True
46,0,2,2,-1,37,2,2,2,8.106369246616863,2517,6.635882384088219,0.5793029270210693,7.929744648863594,49,0.6928033201039524,0.5659715604329131,True,False,False,False,False,True,False,True
42,1,1,3,1,34,3,3,2,9.636653312597184,1613,9.5253700659462,0.620038708739307,9.597573618489545,100,0.5618988939499913,0.0998453349697161,False,False,False,True,False,True,False,False
36,0,3,3,-1,31,3,2,3,7.9854843567338225,2159,6.658011045870748,0.5128236264286637,7.828834527588089,51,0.5306282510621704,0.5510074133988224,True,False,False,False,False,False,True,False
45,0,2,0,0,36,1,2,2,8.298217571539157,2517,7.31134819300117,0.6259658880529937,7.951732018501616,52,0.5797576511668756,0.486638340651059,True,False,False,False,False,True,False,False
42,1,5,3,2,34,3,3,3,9.269363712425644,2517,8.99850761180784,0.7870927934024732,7.55171221535131,40,0.4304828710834522,0.2126890934103509,True,False,False,False,False,True,False,False
38,0,4,3,-1,36,3,2,3,8.17196878480533,0,8.17196878480533,0.3635191112988254,7.338811812255327,44,0.6087964745897787,0.0,True,False,False,False,False,True,False,False
47,0,3,1,-1,36,4,2,1,7.8743352932897785,980,7.399177605690086,0.5777489681787586,8.095651523244806,45,0.4906596503310406,0.3189450010930616,True,False,False,False,False,False,True,True
51,0,1,0,1,36,2,3,3,8.306212325007696,0,8.306212325007696,0.6768154992544206,8.875917661135555,61,0.5833879237383299,0.0,True,False,False,False,False,True,True,False
52,1,3,3,3,32,6,3,3,10.335951554811068,1724,10.278390355061653,0.6668032052203433,8.132412674500905,75,0.6538864666066427,0.0544881852840697,True,False,False,False,False,True,False,False
39,1,2,-1,1,19,4,3,3,8.79920924224139,1735,8.495765244002618,0.461845441544272,8.30671904320269,89,0.6601073264817452,0.2326977641190214,True,False,False,False,False,False,True,False
46,0,2,0,-1,39,5,3,3,7.916510343208912,0,7.916510343208912,0.5171202495429105,7.692478916807594,40,0.405638080426355,0.0,True,False,False,False,False,True,True,False
45,0,3,4,-1,28,3,4,3,8.559677803022392,1519,8.21554741194707,0.6349882663864131,8.14177220465645,49,0.5247285289349821,0.2554171118645054,True,False,False,False,True,False,False,False
61,0,0,1,-1,36,4,3,4,7.473637108496206,0,7.473637108496206,0.3763795272130678,7.734558844354756,46,0.496523839055131,0.0,True,False,False,False,False,False,True,False
35,0,1,1,0,26,3,2,2,8.585134549734809,2517,7.81751110071437,0.6080646996234741,7.938147600340363,46,0.40466296797309487,0.3933008541673331,True,False,False,False,False,False,True,False
37,0,2,-1,-1,28,5,2,4,8.804024902413179,1362,8.575273402492762,0.8586616190375188,7.886457270977689,51,0.5647454657554211,0.1864795669426183,True,False,False,False,False,True,False,False
44,0,3,3,-1,27,3,1,4,7.300472814267799,1017,6.139884552226255,0.6971392018294827,8.56522116042682,80,0.6205764877251098,0.5229518035638313,True,False,False,False,False,True,False,False
41,1,1,-1,1,31,2,2,3,8.629584055755032,0,8.629584055755032,0.474405915113444,6.623275751140913,14,0.2662389996925776,0.0,True,False,False,False,False,True,True,False
40,0,4,1,1,33,4,3,2,10.123343189754786,2517,10.002861585575193,0.5719462623199209,8.98247922326097,66,0.5096772678411093,0.10502206705404298,True,True,False,False,False,True,True,False
50,1,1,0,4,36,6,3,2,9.950800435586746,0,9.950800435586746,0.4946962418361071,7.945909598613133,61,0.5844477636366044,0.0,True,False,False,False,False,True,False,False
55,0,1,0,-1,40,1,3,2,7.9330512603515535,793,7.5418304460866,0.6255295723798447,7.924179974152211,43,0.48188456509470473,0.2641805682400653,True,False,False,False,False,False,True,True
51,1,4,3,3,42,6,4,2,10.44920723527944,230,10.442521552565708,0.6951451832226183,9.062999784077473,65,0.4369637751675354,0.0069756137364251,False,False,False,True,False,False,True,False
39,1,2,3,1,31,5,3,2,9.069698042173716,1146,8.928242677818302,1.029619417181158,7.731930721948486,33,0.8573896239539941,0.1239859797809913,True,False,False,False,False,True,False,False
40,1,2,0,2,21,4,2,3,8.329270071550624,0,8.329270071550624,0.5965607300050101,8.889100983628413,63,0.7338199298139396,0.0,True,False,False,False,False,False,True,False
41,1,3,4,4,29,6,1,3,8.158229916959494,2506,6.893656354602635,0.6275414234619514,8.487970332739334,79,0.4574248470388755,0.5411608235620636,True,False,False,False,True,False,False,False
45,1,3,3,2,35,6,3,2,8.53030683056162,1362,8.21716859576607,0.5187937934151676,8.176391596633795,75,0.3859424416193005,0.2382291887322507,True,False,False,False,True,False,False,False
51,1,0,-1,4,41,4,1,0,10.08159189604006,0,10.08159189604006,0.3960879462955674,8.238008249218403,66,0.4762341789963715,0.0,True,False,False,False,True,False,False,False
38,1,3,3,1,19,5,2,3,7.441906728051625,0,7.441906728051625,0.4725005094443228,8.114623886420098,62,0.6010318916521395,0.0,True,False,False,False,False,False,True,False
43,0,2,1,-1,37,4,2,2,8.047509510981422,2517,6.411818267709897,0.5481214085096876,8.394573477868327,71,0.5492768101402434,0.5905605917848443,True,False,False,False,False,True,False,False
50,1,2,0,3,36,4,3,1,9.933774245141,0,9.933774245141,0.6554453133759339,7.56164174558878,48,0.4700036292457356,0.0,True,False,False,False,True,False,False,False
58,1,4,1,1,47,6,3,4,8.962391701743002,1885,8.685922794690725,0.4259211166755468,7.090076835776092,25,0.2745968329031255,0.216722983511287,True,False,False,False,False,True,False,False
55,1,2,3,4,36,5,2,2,9.46164368908425,0,9.46164368908425,0.412109650826833,8.121183242078828,61,0.4472466421231194,0.0,True,False,False,False,False,False,True,False
52,0,1,3,0,42,1,4,3,7.3477446023180235,0,7.3477446023180235,0.4785029986750363,7.72322444728261,47,0.3817498728609569,0.0,True,False,False,False,False,True,True,False
42,0,3,3,-1,27,6,2,2,7.627544390488503,0,7.627544390488503,0.6237971024251522,8.024207485778577,50,0.4459670514174942,0.0,True,False,False,False,False,False,True,False
51,0,1,2,-1,39,4,2,2,7.504223637739271,0,7.504223637739271,0.6120733388067816,7.839911691175055,35,0.2942726562399048,0.0,True,False,False,False,False,True,False,False
36,1,3,1,2,13,3,1,3,9.484397378516872,0,9.484397378516872,0.6718835538518991,9.057217789562786,82,0.6412113326279772,0.0,True,False,False,False,False,True,True,False
50,1,4,1,4,41,2,2,2,10.44920723527944,2353,10.37860309366804,0.511025603768657,9.630037062331072,129,0.5158131652770298,0.0657877405380031,True,False,False,False,False,True,False,False
46,0,3,3,0,36,1,3,2,8.165079258805068,0,8.165079258805068,0.6291418505840328,9.621124641561948,116,0.6103089022509408,0.0,True,False,False,False,True,False,False,False
56,1,2,1,4,47,2,4,3,8.952452078031499,0,8.952452078031499,0.49161527525115045,7.724986846276325,40,0.569899232117465,0.0,True,False,False,False,False,False,True,False
53,0,2,-1,0,36,5,2,3,9.13938128303569,1761,8.929832503272403,0.4459670514174942,8.215276958936633,80,0.5754891370917129,0.1731126177086448,True,False,False,False,False,False,True,False
57,0,1,3,-1,52,5,1,2,8.972463821059907,1101,8.822027322685583,0.5199835615507563,9.592332123898704,120,0.4700036292457356,0.1310282624064042,True,False,False,False,False,True,False,False
48,1,3,2,1,36,3,3,3,9.405907155520158,1665,9.258654232254733,0.4749911707567746,7.263329617476836,34,0.4350239103497087,0.128393214768399,True,False,False,False,True,False,False,False
44,0,2,0,0,35,2,3,3,9.965949066734222,531,9.94026396548949,0.5970228366552842,8.965712150895252,69,0.4743413426986031,0.025029042419740907,False,False,True,True,False,False,True,False
55,0,3,3,-1,48,4,3,2,8.286269452783065,1374,7.861341795599989,0.5323914016805511,8.442900586834382,65,0.5370779949100564,0.2971372312225361,True,False,False,False,False,False,True,False
41,0,3,0,0,31,3,1,3,7.303386293109128,0,7.303386293109128,0.3248548141519698,7.503797937882546,37,0.2732962872159768,0.0,True,False,False,False,False,True,False,False
38,0,2,1,-1,33,3,2,3,7.654387845322728,0,7.654387845322728,0.43129464286350855,8.10366542973432,59,0.48846245011614875,0.0,True,False,False,False,False,False,True,False
52,0,2,4,-1,41,2,2,3,8.146416369164399,2517,6.3174350129833625,0.5025170176099664,7.731148036568857,38,0.40225417313433176,0.5522284187129025,True,False,False,False,False,True,False,False
34,0,1,2,-1,29,1,2,2,7.480478272461919,0,7.480478272461919,0.5229567466701461,7.8513925070714015,54,0.4695333031003381,0.0,True,False,False,False,False,False,True,True
36,0,1,-1,-1,36,6,1,3,7.867871490396322,537,7.637716432664798,0.6141039732194924,8.541300266759471,83,0.5900064216404319,0.1873090983049936,True,False,False,False,False,True,False,False
43,1,2,-1,4,24,4,2,0,10.44920723527944,1938,10.391423188007874,0.3548733219921041,7.103322062526113,45,0.3407487933884732,0.0544881852840697,False,False,False,True,True,False,False,False
45,1,4,-1,2,33,5,2,4,10.162307080302808,745,10.133129940590168,0.4743690867553755,7.629975707027789,56,0.5911144549947938,0.0285874568519124,False,False,False,True,False,True,False,False
53,1,2,3,1,36,3,3,3,8.6809769422935,0,8.6809769422935,0.6829822354685627,9.110918084800243,65,0.5007593647997521,0.0,True,False,False,False,True,True,False,False
31,0,0,0,-1,36,5,2,3,7.573658763771822,0,7.573658763771822,0.49775132393666477,7.658267048695872,37,0.30272261197263267,0.0,True,False,False,False,True,True,False,False
43,0,3,0,-1,32,4,3,2,9.255982729854884,2080,9.034438166984412,0.49956243148728,8.322880021769905,64,0.5211719158201351,0.1814878760453772,False,False,False,True,False,True,False,False
53,0,2,1,0,44,3,3,3,7.74442532001903,0,7.74442532001903,0.6051366529536377,7.864383765191214,46,0.42374597000328795,0.0,True,False,False,False,False,True,True,False
51,0,2,0,1,38,3,2,3,8.549361578715432,0,8.549361578715432,0.44291662771749507,7.522698589888323,37,0.47585673108010607,0.0,True,False,False,False,False,True,True,False
44,0,3,3,1,36,4,3,2,7.760492836006558,1601,6.612308671357249,0.6182361147840499,8.240792016307775,55,0.4227097702299566,0.520381252299009,True,False,False,False,False,True,True,False
41,0,2,0,1,24,3,2,2,8.36462365732833,2187,7.651939041249581,0.6021244491588057,8.966687840929225,67,0.502854739791782,0.4118755807942634,True,False,False,False,True,False,False,True
58,1,3,-1,3,46,3,1,3,7.773173680482536,1163,7.10085190894405,0.6507614640635074,8.470101583882387,80,0.6444820085786643,0.3987761199573678,True,False,False,False,False,False,False,True
45,0,3,4,0,36,1,3,3,8.408432683924701,2517,7.584477092125565,0.7002648335123739,8.502399454407337,54,0.39999373990686404,0.4454406806679402,True,False,False,False,False,False,True,False
61,1,0,0,4,46,6,3,3,8.444837529224097,1162,8.157370441186774,0.5988365010887039,8.984317679911129,74,0.7207623475929187,0.2231435513142097,True,False,False,False,False,False,True,False
39,1,2,1,3,36,4,2,2,8.569785641535407,1475,8.24143968982973,0.7645371766466181,7.647308832356238,25,0.511025603768657,0.2468600779315258,True,False,False,False,False,False,True,False
42,0,2,3,-1,36,2,3,3,7.271912163268625,0,7.271912163268625,0.5086232002107907,7.791109510610028,48,0.5754891370917129,0.0,True,False,False,False,False,True,False,False
40,0,2,3,1,36,3,1,2,7.667158255319148,1250,6.787844982309579,0.5538851132264376,8.959697146959389,88,0.506817602368452,0.4605844073292439,True,False,False,False,False,False,False,True
46,0,2,3,-1,36,3,4,3,9.025214887849494,858,8.916237731721479,0.6355180677233089,7.061334366910438,35,0.3364722366212129,0.0980337402713654,True,False,False,False,False,False,True,False
41,1,2,0,3,22,3,2,3,9.69323824919054,0,9.69323824919054,0.429935789397929,7.549145416969554,42,0.45154734993126716,0.0,True,False,False,False,False,True,False,False
45,0,2,5,1,36,5,3,3,7.933438387627489,1826,6.870053411798126,0.4193680132771557,8.39795910349254,67,0.4668737362368079,0.5038010088290262,True,False,False,False,True,False,False,False
48,0,1,0,0,38,3,1,2,8.182045183847691,2517,6.893787686686776,0.5077273984731433,7.778400741464019,49,0.36433392242308477,0.5353506477196625,True,False,False,False,False,False,True,True
38,0,4,0,-1,26,3,2,2,7.271912163268625,0,7.271912163268625,0.5749265491725144,7.725330037917135,39,0.4855078157817008,0.0,True,False,False,False,False,True,False,False
38,1,1,-1,1,18,3,3,3,8.16735198705607,1379,7.670894831362117,0.5364933705145685,9.62304587173984,118,0.5364933705145685,0.3300229129413058,True,False,False,False,False,False,False,True
