Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown
1,56,0,4,1,-1,51,4,2,3,7.271912163268625,0,7.271912163268625,0.38662202030668447,7.2115567333138015,24,0.538829820175588,0.0,True,False,False,False,False,True,False,False
1,35,0,1,-1,0,27,4,3,2,10.44920723527944,0,10.44920723527944,0.5199835615507563,7.848933726364071,62,0.543486406005539,0.0,False,False,False,True,False,False,True,False
1,35,1,3,-1,1,36,6,2,5,9.069122370060645,1647,8.85879510585745,0.6785410281705831,7.491645473605133,36,0.5877866649021191,0.17395330712343798,True,False,False,False,False,True,False,False
0,32,1,1,1,2,13,3,3,3,9.442800389927742,0,9.442800389927742,0.7197891115063666,7.227662498728654,29,0.47685510419483734,0.0,True,False,False,False,True,False,False,False
1,49,1,4,2,-1,43,5,2,4,9.175024026848615,2517,8.872907674259846,0.6360475885193725,8.232971790593437,73,0.461845441544272,0.2319050569827826,True,False,False,False,False,False,False,True
1,36,1,4,3,4,29,3,2,2,7.409741954080923,770,6.782192056006791,0.5515836162381584,7.830822995135316,54,0.32570013963930183,0.38253760346445975,True,False,False,False,True,False,False,False
1,37,1,3,0,2,29,5,1,5,7.854381210652365,1640,6.842683282238422,0.755182571479398,7.851271997109883,34,0.6360475885193725,0.49286529838899784,True,False,False,False,False,True,False,False
1,58,1,1,1,2,47,3,1,4,7.70210434005105,1392,6.710523109452428,0.45298462407614076,7.23561914106675,34,0.5306282510621704,0.4879663296199081,True,False,False,False,False,True,False,False
1,35,0,2,1,-1,21,5,6,3,7.67693714581808,1188,6.877296071497429,0.6135627012171029,7.655390644826152,59,0.49408629976169266,0.43889988419440185,True,False,False,False,False,True,False,False
1,39,0,2,3,1,26,5,1,2,7.853993087224244,1424,7.049254841255837,0.4337285733810239,7.305188215393037,33,0.5521594872589679,0.44018854416654996,True,False,False,False,False,True,False,False
1,65,0,0,-1,-1,56,6,1,2,9.071767722112243,1453,8.889170455363413,0.7466879474879753,7.896924656268864,88,0.6709015716126255,0.15443635330441896,True,False,False,False,False,False,True,False
1,65,1,0,1,-1,56,3,3,5,8.252967195000798,1736,7.6511201757027,0.3681093215643955,7.291656209174461,29,0.5341514490694873,0.3729419164026043,True,False,False,False,False,True,False,False
1,51,1,2,0,4,42,4,1,4,9.240578555036793,1427,9.091556835986216,0.5359084041334539,7.284134806195205,44,0.25773819607870885,0.1292723357041391,True,False,False,False,False,True,False,False
1,56,0,1,-1,1,40,4,2,5,8.588024372176829,1271,8.317766166719343,0.4434029474485566,7.466799475018602,38,0.6418538861723947,0.21268909341035092,True,False,False,False,False,True,False,False
1,58,1,0,1,3,36,6,3,2,8.00469951054955,2351,6.467698726104354,0.3845818971917402,7.340186835320115,32,0.16974277458709455,0.5794184152316024,True,False,False,False,False,True,False,False
0,39,1,1,-1,-1,36,3,3,3,8.354203562921775,0,8.354203562921775,0.3400373027857091,6.742880635791903,17,0.12486898204586927,0.0,True,False,False,False,False,True,False,False
1,51,0,1,2,-1,36,4,4,2,7.460490305825338,1145,6.385194398997726,0.5927742064131581,7.578145472419466,42,0.847154993039293,0.5062150112083075,True,False,False,False,False,False,True,False
1,58,1,4,-1,1,50,5,2,3,9.821843563495618,902,9.77166897791528,0.8311684784573201,7.989899374942939,61,0.6141039732194924,0.04783732941416006,False,False,False,True,False,False,True,False
1,34,0,3,3,-1,23,5,3,3,7.724888439323074,1794,6.152732694704104,0.5844477636366044,7.675546002537848,37,0.4330802751411378,0.583890194622996,True,False,False,False,False,True,False,False
1,39,1,3,0,3,23,6,1,4,7.908019444632471,2156,6.333279628139691,0.5116253039365551,7.445417556701687,36,0.36464311358790924,0.583890194622996,True,False,False,False,False,False,True,False
1,54,0,1,2,0,43,3,3,2,8.672486075822272,2130,8.21878715560148,0.5229518035638313,7.403061091090091,44,0.28743204119657156,0.31115442863692305,True,False,False,False,False,True,False,False
1,26,0,2,1,0,13,5,0,3,8.544419177669829,0,8.544419177669829,0.5300398426897949,7.822845290279774,49,0.45805755822733496,0.0,True,False,False,False,False,False,True,False
1,53,1,1,3,3,43,4,2,3,9.385133662349347,1018,9.295783853793651,0.6961426895397439,7.569927655242652,53,0.5044050559630681,0.08157998699242285,True,False,False,False,False,False,True,False
1,32,1,3,2,3,21,4,3,5,9.970725551801806,0,9.970725551801806,0.6657759837638133,7.815207062189088,59,0.29341560429954144,0.0,True,False,False,False,False,False,True,False
1,49,1,3,1,2,39,4,1,4,9.13399913871946,629,9.063694791634697,0.5062150112083075,8.32069157104845,79,0.4574248470388755,0.06578774053800315,True,False,False,False,False,True,False,False
1,39,0,2,-1,-1,26,4,2,5,8.609772372709331,2517,7.995643604287271,0.39810475370187187,7.613818684808629,51,0.3206331725914669,0.37775126954064864,True,False,False,False,False,True,False,False
0,32,1,2,3,1,22,3,3,5,8.463792414689122,0,8.463792414689122,0.30968815271439554,6.787844982309579,21,0.3364722366212129,0.0,True,False,False,False,False,True,False,False
0,30,1,1,2,-1,19,4,3,3,8.983565234427923,0,8.983565234427923,0.5743636445699783,7.158513997329321,30,0.3569748989477304,0.0,True,False,False,False,True,False,False,False
1,37,1,1,-1,3,36,6,1,2,8.048149101665201,2378,6.620073206530356,0.6216511788548754,7.737616282857904,49,0.3653373170173851,0.5653138090500605,True,False,False,False,False,False,True,False
1,38,1,2,-1,1,36,5,1,2,8.956350940490871,1670,8.713910628493924,0.5766133643039938,7.527793987721444,51,0.4350239103497087,0.19474407679251185,True,False,False,False,False,False,True,False
1,46,1,2,-1,4,33,6,2,3,10.44920723527944,676,10.429428364110965,0.5955343516929449,8.163086375583216,58,0.6264730472919525,0.01980262729617973,True,False,False,False,False,False,True,False
1,36,1,2,-1,2,36,5,3,4,8.631592731724734,1322,8.36264243156764,0.7902738912906679,7.757478766584179,41,0.6688544879909007,0.211880359035499,True,False,False,False,False,True,False,False
1,33,1,1,4,3,36,4,3,2,7.988542982737695,1359,7.370230641807081,0.5573274574174104,7.609862200913554,48,0.3750059006234559,0.37912113276856246,True,False,False,False,False,True,False,False
1,58,0,3,4,-1,54,4,2,3,9.092344813738475,0,9.092344813738475,0.5270925962298626,8.330622620332868,79,0.5630384952129249,0.0,True,False,False,False,False,False,True,False
1,46,1,4,5,4,36,3,2,5,8.040768994367578,862,7.715569534520208,0.7212486106708201,7.930925372483388,74,0.5199835615507563,0.24529635595534308,True,False,False,False,False,True,False,False
1,39,1,5,0,3,36,4,3,3,9.874882295525794,2120,9.759386208561871,0.4855078157817008,7.631916513071252,55,0.39608794629556743,0.10345870836822997,True,False,False,False,False,True,False,False
1,54,0,2,5,-1,46,3,3,3,8.105609402299896,1624,7.4318919168078,0.45298462407614076,7.587817219993427,55,0.511025603768657,0.3987761199573678,True,False,False,False,False,True,False,False
1,50,1,3,1,4,40,5,1,4,10.44920723527944,0,10.44920723527944,0.6861225656229808,7.565793282428515,36,0.36464311358790924,0.0,True,False,False,False,False,True,False,False
1,41,1,3,2,2,33,6,1,4,8.565411763686711,0,8.565411763686711,0.6775257996569884,8.06777619577889,56,0.4421184257561999,0.0,True,False,False,False,False,False,True,False
1,53,1,1,3,2,41,4,1,2,7.796880342783522,1554,6.778784897685177,0.7691818668359429,8.208219383496834,60,0.5977369957552872,0.49408629976169266,True,False,False,False,False,False,False,True
1,36,0,5,3,-1,30,3,3,3,8.04044688130311,2399,6.558197802812269,0.45805755822733496,7.515889085215125,48,0.5038010088290262,0.5726730270920709,True,False,False,False,False,True,False,False
1,38,1,3,0,4,33,5,3,4,10.333547707499672,1168,10.294819929067236,0.5025918188388871,7.326465613840322,43,0.5423242908253617,0.03729578474369693,True,False,False,False,False,True,False,False
0,55,0,2,2,0,36,2,3,3,10.44920723527944,0,10.44920723527944,0.3357576956833441,7.21081845347222,40,0.1922718876471227,0.0,False,False,False,True,False,False,True,False
1,45,1,4,2,4,40,3,2,2,9.389573832170905,1025,9.299998243906717,0.5270925962298626,7.553810852008231,52,0.6554453133759339,0.08250122151174377,True,False,False,False,False,False,False,True
1,36,1,2,1,3,27,5,3,3,9.594990340370426,979,9.52602664083756,0.5938791789012763,7.918264686095274,68,0.4127716832906026,0.06485097231961627,True,False,False,False,False,False,True,False
1,45,1,1,3,1,32,5,1,2,8.799360083179907,1389,8.564267598802166,0.6032224730319582,8.266678443305896,69,0.49652383905513103,0.1906203596086497,True,False,False,False,False,False,True,False
1,38,1,4,3,1,27,6,2,4,8.619027497297505,1276,8.357024439263416,0.49225423818055536,7.475905969367397,38,0.6418538861723947,0.20782684720231653,True,False,False,False,False,True,False,False
1,35,0,2,1,-1,22,4,3,3,7.841885928984623,1848,6.546785410760524,0.5900064216404319,7.736307096548285,49,0.3653373170173851,0.5458065926612362,True,False,False,False,False,True,False,False
1,48,1,3,2,-1,37,4,3,3,8.10349427838097,2517,6.670766320845874,0.5687171021817683,7.614805364711073,57,0.7109870986882764,0.5664495275139878,True,False,False,False,False,True,False,False
1,51,1,2,-1,4,36,5,2,4,10.44920723527944,888,10.423144068936873,0.8324742457810445,7.580699752224563,42,0.6465795447436106,0.025667746748577813,True,False,False,False,False,False,True,False
1,37,0,1,2,0,20,3,2,5,9.15556734612889,0,9.15556734612889,0.5977369957552872,7.825644732219989,70,0.39810475370187187,0.0,True,False,False,False,False,False,True,False
1,33,0,2,5,0,21,4,3,4,8.575084669832014,0,8.575084669832014,0.5760514086836981,7.884576510596324,62,0.4382549309311553,0.0,True,False,False,False,False,False,True,False
1,31,1,1,2,3,36,4,3,3,8.357259153499912,1775,7.818430272070656,0.8060293376166178,7.6544432264701125,52,0.4855078157817008,0.34854196070854343,True,False,False,False,False,True,False,False
1,40,0,4,2,-1,26,6,1,2,8.894533135798554,2517,8.471149252914831,0.6043159668533296,7.695757990554761,56,0.5288619862520894,0.2963940130538024,True,False,False,False,False,False,True,False
1,43,1,4,1,3,37,4,2,3,9.538420349034803,758,9.482274087459825,0.4054651081081644,7.4067107301776405,42,0.5596157879354227,0.05354076692802976,True,False,False,False,False,False,False,True
1,63,1,0,3,1,56,4,2,5,8.77971129020447,1786,8.458504195067558,0.42133845726445457,7.311886164077165,27,0.30010459245033816,0.2429461786103894,True,False,False,False,False,True,False,False
1,35,0,4,0,-1,30,6,3,4,7.394493107219038,979,6.473890696352274,0.9030028375472197,7.954372272531867,61,0.6770177986300616,0.4712528486461674,True,False,False,False,False,True,False,False
1,31,0,1,1,-1,22,5,1,5,8.804325112562537,0,8.804325112562537,0.6595903970311027,8.09101504171053,83,0.5687171021817683,0.0,True,False,False,False,False,False,True,False
1,36,1,4,-1,3,25,4,3,3,8.67368398817567,1732,8.32239411311117,0.47685510419483734,7.6290038896529575,41,0.4946962418361071,0.25928259793008296,True,False,False,False,False,True,False,False
1,34,1,1,1,2,27,3,1,2,8.99516499031115,2149,8.685246776412487,0.543486406005539,7.622174594817622,49,0.5247285289349821,0.23665190133900194,True,False,False,False,False,True,False,False
1,29,1,0,0,2,23,3,3,2,8.736328721332908,1092,8.543445562560303,0.6518042170255629,7.706612913964197,39,0.44468582126144574,0.16126814759612232,True,False,False,False,False,True,False,False
1,55,1,1,5,2,49,6,2,4,8.433376705323127,2442,7.6760099320288875,0.4134332777573413,7.316548177182976,38,0.30527638085273207,0.4259211166755468,True,False,False,False,False,True,False,False
0,46,1,2,3,1,31,3,3,5,8.970813341411448,0,8.970813341411448,0.5259112611840315,6.906754778648554,25,0.44596705141749426,0.0,True,False,False,False,False,False,True,False
1,45,1,2,2,2,35,6,3,2,9.791717651693117,2096,9.667068774021889,0.3900130035492427,7.616775808698373,49,0.49041881398832804,0.11064652008706365,True,False,False,False,False,True,False,False
0,52,0,0,5,-1,36,2,2,3,7.271912163268625,978,6.134048590563775,0.5726730270920709,6.854354502255021,33,0.4517123592734841,0.5187937934151676,True,False,False,False,False,False,True,False
1,40,0,3,1,-1,32,5,1,3,7.624130585661289,1694,5.8664680569332965,0.6168059473032227,8.141189793457691,49,0.6729444732424258,0.6032224730319582,True,False,False,False,False,True,False,False
1,46,0,4,-1,-1,36,4,2,2,8.759511722116487,0,8.759511722116487,0.6178846960593984,7.486613313139955,40,0.511025603768657,0.0,True,False,False,False,False,True,False,False
1,54,0,2,3,-1,46,6,2,2,7.914983005848394,2517,5.3981627015177525,0.42722659988967704,7.3901814282264295,37,0.3920420877760237,0.6523251860396901,True,False,False,False,False,True,False,False
1,36,1,1,3,-1,25,6,1,2,7.872073979866873,2489,4.897839799950911,0.6097655716208942,7.907651594711089,79,0.4376095614347315,0.6673164205254237,True,False,False,False,False,False,True,False
0,44,1,3,3,1,33,2,3,3,8.891098830616636,906,8.757940876678804,0.5164100020598914,7.462789157412448,27,0.3513608491149636,0.11778303565638346,True,False,False,False,False,True,False,False
1,37,0,2,-1,-1,30,6,3,3,7.7226775164680035,1338,6.825460036255307,0.6205764877251098,7.828834527588089,55,0.5732368838873878,0.46561903092791146,True,False,False,False,False,False,True,False
1,35,1,3,3,3,25,3,2,3,8.781248333236862,2055,8.40200678160712,0.7139297197424738,7.713784616598755,49,0.4259211166755468,0.2745968329031255,True,False,False,False,False,False,True,False
1,64,0,0,0,0,55,4,1,4,7.827639546366422,1580,6.834108738813838,0.36464311358790924,7.382746449738912,44,0.34995239817790563,0.4885800148186709,True,False,False,False,False,True,False,False
1,52,0,2,-1,0,36,5,1,2,8.295798110636145,2517,7.306531398939505,0.44276089285186127,7.05444965813294,34,0.4818086746954981,0.4873522675803486,True,False,False,False,False,True,False,False
1,37,0,5,1,1,19,4,1,2,8.087332926473351,1987,7.143617602704121,0.5056120567131032,7.9909154630913255,72,0.538829820175588,0.47685510419483734,True,False,False,False,False,False,True,False
1,45,0,4,-1,0,26,4,3,1,9.700024071988745,0,9.700024071988745,0.555033878430311,7.987864096085687,71,0.6790482561804436,0.0,True,False,False,False,False,True,False,False
1,28,1,1,0,1,15,3,3,1,7.6544432264701125,1542,6.342121418721152,0.5128236264286637,7.724004656676065,56,0.47000362924573563,0.5486992761940721,True,False,False,False,False,False,True,False
1,65,0,1,3,-1,56,4,2,0,8.857088135314953,1726,8.575084669832014,0.7784070245107687,7.8383433155571165,51,0.5647454657554211,0.2199384203652614,True,False,False,False,False,True,False,False
1,55,1,0,3,4,42,3,2,1,9.02437217426203,2517,8.66319648553608,0.5074198306311578,7.3632795869630385,34,0.5816568045265822,0.264669298142708,True,False,False,False,False,True,False,False
1,55,1,2,3,3,47,3,3,3,9.206332350578643,1209,9.076923258535832,0.4369637751675354,7.368339686311381,28,0.24137631957526956,0.11422114409002286,True,False,False,False,False,True,False,False
1,41,1,4,-1,1,36,4,3,4,8.19891444498699,1884,7.469083884921234,0.6544063522435147,8.355850041007475,79,0.39944703578260143,0.4173936789734382,True,False,False,False,False,False,True,False
1,57,0,2,1,-1,46,5,1,1,8.553525120663627,1856,8.110427237575024,0.44018854416654996,7.51479976048867,55,0.4517123592734841,0.30601302913650447,True,False,False,False,False,True,False,False
1,37,1,2,1,2,29,6,1,4,9.58713161949974,0,9.58713161949974,0.8113745619245951,8.144679183447758,80,0.5318040301511824,0.0,True,False,False,False,False,False,True,False
1,29,1,0,2,0,15,6,3,2,8.041734711487537,1720,7.23561914106675,0.5074198306311578,7.8083230503910555,71,0.5247285289349821,0.4408322519454557,True,False,False,False,True,False,False,False
1,62,0,0,2,1,49,6,1,2,7.271912163268625,0,7.271912163268625,0.5636078092049602,7.156176637480615,32,0.6931471805599453,0.0,True,False,False,False,False,True,False,False
1,42,1,4,2,2,25,4,3,3,8.03689677268507,1115,7.589841512182657,0.5888971591861462,7.665753431861699,41,0.5782973388810033,0.30821972366932904,True,False,False,False,False,False,False,True
1,47,0,1,3,-1,36,4,2,1,9.026778045746095,0,9.026778045746095,0.6205764877251098,8.216358332386156,62,0.6931471805599453,0.0,True,False,False,False,False,True,False,False
1,44,0,0,3,-1,36,5,3,2,9.2213792190914,1229,9.091782035852047,0.5007752879124892,8.309922989258318,74,0.3920420877760237,0.11511280710050448,False,False,False,True,False,True,False,False
1,34,0,1,1,-1,28,4,3,4,7.903965634032166,2036,6.51025834052315,0.6026752773958697,7.563719668414366,33,0.6632033041868731,0.5607579925141997,True,False,False,False,False,True,False,False
1,37,1,1,3,0,32,4,1,3,8.388905171114706,2007,7.779466967458324,0.6376344706296865,7.813591552952433,47,0.7589349210979485,0.3756929497744942,True,False,False,False,False,False,True,False
1,33,0,2,3,0,21,3,3,2,8.664923303440572,0,8.664923303440572,0.5573274574174104,7.750614732770409,65,0.46058440732924394,0.0,True,False,False,False,False,False,True,False
1,40,1,4,-1,3,23,6,3,2,9.186150133174966,1657,9.000113045928519,0.7579981528795616,8.421342865759403,86,0.6259384308664954,0.1570037488096647,True,False,False,False,False,True,False,False
1,51,1,2,5,1,40,3,2,0,8.716699572964293,0,8.716699572964293,0.4265740713183996,8.07215530818825,64,0.6037693694087286,0.0,True,False,False,False,False,False,True,False
1,65,1,1,1,1,56,6,2,2,7.717351272185329,1326,6.825460036255307,0.4337285733810239,7.265429723253953,32,0.3750059006234559,0.46373401623214006,True,False,False,False,False,True,False,False
1,46,1,3,3,3,35,6,3,4,8.503297086224126,0,8.503297086224126,0.7026023393307005,8.114922974204593,77,0.4934759854308776,0.0,True,False,False,False,False,False,True,False
1,27,1,0,3,1,16,4,1,2,8.064321960910803,1118,7.630946580890459,0.49652383905513103,7.606387389772652,31,0.4382549309311553,0.30158497762077224,True,False,False,False,False,False,True,False
1,37,0,1,1,-1,30,3,5,0,8.007700012884026,1810,7.085064293952548,0.5417427264007121,8.054840221101024,68,0.5816568045265822,0.47187687362741587,True,False,False,False,False,False,False,True
1,34,0,1,5,0,25,4,3,3,7.7488913372555315,2069,5.521460917862246,0.8750519838575576,7.897296472595885,57,0.5771750043075247,0.6381628722271858,True,False,False,False,False,True,False,False
1,34,1,0,3,1,17,4,1,4,7.878155336503324,2092,6.304448802421981,0.4643627493556498,7.533158807455563,43,0.2956502421009577,0.583890194622996,True,False,False,False,False,True,False,False
1,35,0,1,-1,-1,36,3,2,4,7.60339933974067,0,7.60339933974067,0.5193888544264785,7.5883236773352225,60,0.31042155942127025,0.0,True,False,False,False,False,True,False,False
1,55,0,2,4,-1,49,4,1,1,7.789454566086673,2276,4.9344739331306915,0.44916296337388373,7.601402334583733,62,0.46373401623214006,0.664233170395303,True,False,False,False,False,True,False,False
1,60,0,0,5,-1,45,5,2,4,7.271912163268625,648,6.673677162615148,0.3900130035492427,7.145196134997171,27,0.7309245448939752,0.37225297390205087,True,False,False,False,False,True,False,False
1,56,1,2,3,2,44,3,1,2,7.622663951323595,1928,4.7535901911063645,0.5827741230785747,7.7458682297922685,57,0.609221945622184,0.6647477060382473,True,False,False,False,False,True,False,False
1,52,1,2,1,3,46,3,3,2,10.44920723527944,2517,10.373491181781864,0.521765563804325,8.030409562130485,67,0.5158131652770298,0.07045846364856137,True,False,False,False,False,False,True,False
1,45,0,4,-1,1,36,3,1,3,8.043020885298283,2290,6.71174039505618,0.9601162114141847,7.6004023345004,41,0.3811724155391198,0.5515836162381584,True,False,False,False,False,True,False,False
1,56,1,1,3,4,48,6,3,4,7.857867559331803,1207,7.229113877793302,0.36464311358790924,7.372118028337787,33,0.27763173659827955,0.38321949916084475,True,False,False,False,False,True,False,False
0,26,1,0,3,-1,13,5,2,4,7.8119734296220225,2410,4.0943445622221,0.4343764516025845,6.93537044601511,20,0.16211884947643512,0.681074599325676,True,False,False,False,False,False,True,False
1,30,1,1,0,-1,19,5,2,0,9.076237387452702,1712,8.858368636308018,0.6392188385343897,7.855544677915663,68,0.5062150112083075,0.17898265552843995,True,False,False,False,False,False,True,False
1,34,1,3,1,3,23,5,1,4,8.339500903005945,2517,7.419979923661835,0.6211139776601137,7.687080155783135,55,0.5732368838873878,0.4706284340145776,True,False,False,False,False,True,False,False
1,39,1,3,-1,2,36,6,2,4,8.468002947225466,1459,8.101980731853192,0.8064758658669485,7.973844375944687,57,0.6418538861723947,0.26773443464208485,True,False,False,False,False,True,False,False
1,36,1,3,3,4,36,6,2,4,10.104712639749316,1300,10.050095572172218,0.6491952930307626,7.9157131993821155,65,0.6481498146292095,0.051643233151838386,True,False,False,False,False,False,True,False
1,32,1,3,0,4,20,6,2,2,9.56416124693201,1673,9.439227397917458,0.5300398426897949,7.912056888179006,66,0.4285303810391606,0.11064652008706365,True,False,False,False,False,False,True,False
0,48,1,4,5,3,28,3,3,4,8.790725628263576,417,8.72518249495877,0.4599532933922342,7.4770384723196965,46,0.42722659988967704,0.06109509935981083,True,False,False,False,False,False,True,False
1,50,0,2,-1,0,34,5,3,2,10.059721774566764,905,10.020247843144828,0.49774038421733524,8.379768515504566,73,0.4193680132771557,0.03825871211709027,True,False,False,False,False,True,False,False
1,39,0,2,-1,-1,26,5,3,2,8.15248607578024,2517,6.86171134048073,0.5556077665378838,7.4798641311650265,34,0.6360475885193725,0.5452270504833231,True,False,False,False,False,True,False,False
1,61,0,0,3,-1,51,4,2,1,7.719129840906732,1041,7.098375638590786,0.5176026080450143,7.200424892944957,28,0.6243328645595856,0.3804891220379873,True,False,False,False,False,True,False,False
1,65,0,1,0,0,53,5,3,2,9.678216740205745,2312,9.521787797978225,0.46373401623214006,7.3901814282264295,40,0.43048287108345223,0.13540463700620298,True,False,False,False,False,True,False,False
1,45,0,1,1,-1,36,6,2,2,9.152075463844207,1578,8.969032850034301,0.506817602368452,8.271548374755515,81,0.5025918188388871,0.15443635330441896,True,False,False,False,True,False,False,False
1,34,1,3,-1,4,28,4,3,3,9.1248914101437,1814,8.904765846682814,0.4873522675803486,7.881182202227102,49,0.49041881398832804,0.18065349969325756,True,False,False,False,True,False,False,False
1,37,1,3,3,1,36,4,2,4,9.08466376388818,1437,8.906799883589944,0.5001690435774618,7.531552381407289,31,0.6616565134685745,0.15100287353652742,True,False,False,False,False,True,False,False
1,44,0,3,3,-1,36,5,1,3,8.310660905907225,1028,8.019283792916793,0.6790482561804436,8.265907334155747,77,0.4725005094443228,0.22554067591393134,True,False,False,False,False,False,True,False
1,56,1,1,-1,3,36,6,1,1,9.108529105829499,1535,8.922258219503062,0.5247285289349821,7.3796321526095525,35,0.4643627493556498,0.1570037488096647,True,False,False,False,False,True,False,False
1,36,1,4,0,1,36,6,1,2,9.199077179697472,994,9.093132171070641,0.3974329364109001,7.845024417241484,64,0.3750059006234559,0.0962188577405429,True,False,False,False,False,False,True,False
1,65,0,0,3,-1,53,5,3,5,8.33375100695358,2491,7.421177528595393,0.34358970439007686,7.093404625868766,30,0.45679173527350503,0.46937843385181716,True,False,False,False,False,True,False,False
1,26,1,0,3,-1,15,6,3,3,7.916078096302786,2069,6.51025834052315,0.3492474281099357,7.599901959208498,44,0.34995239817790563,0.5624688569178291,True,False,False,False,False,False,True,False
0,26,0,0,1,0,13,1,2,4,8.724695046740491,0,8.724695046740491,0.33002291294130587,6.876264611890766,23,0.42722659988967704,0.0,True,False,False,False,False,False,True,False
1,34,1,3,-1,2,24,3,1,4,9.007979359844501,1740,8.768418726857403,0.8981267612464839,7.669495251007694,51,0.5306282510621704,0.19309662996191315,True,False,False,False,False,True,False,False
1,51,1,2,2,4,41,6,2,4,10.075043029177243,0,10.075043029177243,0.5704144151776483,8.238536930171769,57,0.5164100020598914,0.0,True,False,False,False,False,True,False,False
1,57,1,3,2,2,50,6,3,4,9.72865786150047,1181,9.655731072956666,0.4382549309311553,8.001019961323651,74,0.5199835615507563,0.06765864847381486,True,False,False,False,False,False,False,True
1,30,1,0,3,3,23,6,1,2,10.195559973289201,1285,10.146394514691288,0.46373401623214006,7.822444729489319,46,0.5704144151776483,0.04688358589885046,True,False,False,False,True,False,False,False
1,35,1,1,4,3,27,3,3,4,10.147100175689678,1363,10.09220527683532,0.7756484020716888,7.748460023899697,38,0.5463857991645414,0.051643233151838386,True,False,False,False,False,True,False,False
1,32,1,0,3,1,27,3,3,2,8.479698986988657,1591,8.078688229229872,0.8792117236327343,7.824845691026856,36,0.538829820175588,0.28517894223366247,True,False,False,False,False,True,False,False
1,62,1,1,3,0,36,5,2,2,8.070593539949519,2308,6.792344427470809,0.5446471722415014,7.246368080102461,35,0.6108519378331152,0.543486406005539,True,False,False,False,False,True,False,False
0,32,1,1,-1,-1,23,1,3,3,7.704811922932594,1696,6.259581464064923,0.3126185577418125,6.594413459749778,20,0.3569748989477304,0.5681506903852601,True,False,False,False,False,True,False,False
1,53,1,3,1,3,44,4,2,3,10.06317999126972,2202,9.964629687478366,0.4517123592734841,7.23561914106675,33,0.5007752879124892,0.08984070399978954,True,False,False,False,False,True,False,False
1,55,1,3,2,2,36,5,4,4,7.720017940432244,1737,6.246106765481563,0.521765563804325,7.163946684342547,27,0.4054651081081644,0.5715443588006964,True,False,False,False,False,True,False,False
1,26,0,1,0,-1,36,4,3,3,7.846980982138788,1990,6.342121418721152,0.4542552722775964,7.726212650507529,57,0.30527638085273207,0.5754891370917129,True,False,False,False,False,False,True,False
0,35,0,0,3,-1,25,5,3,4,7.741099090035366,0,7.741099090035366,0.6296747576043717,7.303843225277705,34,0.39068982252601003,0.0,True,False,False,False,False,False,True,False
1,31,0,0,3,-1,26,3,1,1,8.172164452111904,1173,7.769800996003896,0.7447904137117837,7.556427969440253,45,0.511025603768657,0.2859305394129745,True,False,False,False,False,True,False,False
1,53,1,3,0,2,42,6,1,2,10.040593797754127,1700,9.963594393268247,0.49225423818055536,8.14002395246292,54,0.4054651081081644,0.071389996086673,True,False,False,False,False,False,True,False
1,45,1,2,3,1,34,5,1,3,9.482654967296842,901,9.41156545918937,0.6015799870344548,7.84971375760487,56,0.38797979376714486,0.06672363204290813,True,False,False,False,False,True,False,False
1,39,1,3,0,3,36,5,3,2,10.44920723527944,1900,10.392588903827958,0.6941466808930288,7.419979923661835,36,0.538829820175588,0.05354076692802976,False,False,False,True,False,False,True,False
1,61,0,0,1,-1,53,5,2,0,8.130647968160584,802,7.861341795599989,0.4369637751675354,7.257707677160043,36,0.4054651081081644,0.211880359035499,True,False,False,False,False,True,False,False
1,31,0,0,-1,-1,20,4,3,4,8.45807992692373,955,8.231642179973411,0.6178846960593984,7.851271997109883,62,0.46373401623214006,0.18481843699254188,True,False,False,False,False,False,True,False
1,37,1,2,3,2,36,4,2,2,8.94102198354136,947,8.808668062106715,0.5199835615507563,7.756623334538858,58,0.47685510419483734,0.11689375147149943,True,False,False,False,False,False,True,False
1,41,1,3,4,2,34,4,2,2,7.872836175025724,1319,7.174724309836376,0.5698489642154517,8.340456012916183,74,0.47561286801024616,0.4074631107708375,True,False,False,False,False,True,False,False
1,58,1,3,3,4,52,5,2,5,9.794509389966382,1578,9.702411219258526,0.46561903092791146,7.603897968521881,48,0.5754891370917129,0.08434114843375096,True,False,False,False,False,True,False,False
1,45,1,5,3,1,39,3,1,5,9.628984915196462,2098,9.48044384215367,0.5877866649021191,8.065893546964274,64,0.5481214085096876,0.1292723357041391,False,False,False,True,False,True,False,False
1,57,0,4,1,-1,47,5,3,4,8.068402958569699,2517,6.51471269087253,0.5417427264007121,7.31455283232408,35,0.4643627493556498,0.5816568045265822,True,False,False,False,False,True,False,False
1,35,1,1,0,2,25,6,3,2,8.708474489581665,2001,8.307212626628308,0.5556077665378838,7.700295203420117,59,0.4668737362368079,0.2859305394129745,True,False,False,False,False,False,True,False
